"target","bc_target","property_room_type","property_max_guests","property_bathrooms","property_bedrooms","property_beds","property_bed_type","property_last_updated","host_id","host_response_time","host_response_rate","host_nr_listings","booking_price_covers","booking_min_nights","booking_max_nights","booking_availability_30","booking_availability_60","booking_availability_90","booking_availability_365","booking_cancel_policy","reviews_num","reviews_first","reviews_last","reviews_rating","reviews_acc","reviews_cleanliness","reviews_checkin","reviews_communication","reviews_location","reviews_per_month","zipcode_class","dist_nearest_city_center","type_class","host_location_country","host_verified_amount","years_as_host","reviews_num_cat","review_period","review_period_was_missing","profile_pic","exact_location","instant_bookable","superhost","identified_host"
52,2.81859705791237,"Private room",2,1,1,1,"Real Bed","today",10213435,"within an hour",100,2,1,2,1125,7,9,22,222,"moderate",29,"2015-04-26","2016-10-29",96,10,10,10,10,9,1.16,68.9073324336482,0.00529546847423531,67.7696647324307,"BE",5,10,3,552,0,"1","1","1","0","1"
34,2.60324358565486,"Private room",2,1,1,1,"Real Bed","today",10213435,"within an hour",100,2,1,2,1125,11,15,30,237,"moderate",48,"2015-05-10","2017-04-23",96,9,10,10,10,9,1.96,68.9073324336482,0.00574134203893362,67.7696647324307,"BE",5,10,3,714,0,"1","1","1","0","1"
63,2.91053609122496,"Private room",2,2,1,2,"Real Bed","2 weeks ago",102190895,"within an hour",100,1,1,3,7,30,60,90,194,"flexible",1,"2017-04-27","2017-04-27",100,10,10,10,10,10,1,64.5296551724138,0.0420654630647981,67.7696647324307,"BE",3,7,1,0,0,"1","1","1","0","0"
43,2.7243262077351,"Private room",2,1,1,1,"Real Bed","7 months ago",10223960,"",89.4774156451675,1,1,1,1125,0,0,0,128,"flexible",14,"2013-12-20","2015-11-12",91,10,9,9,9,10,0.34,68.9073324336482,0.00749667447050618,67.7696647324307,"BE",3,10,2,692,0,"1","1","0","0","0"
59,2.87946722092524,"Entire home/apt",4,1,2,2,"Real Bed","3 weeks ago",1022745,"within a day",70,2,4,7,1125,0,7,28,288,"strict",44,"2011-09-26","2016-06-28",81,9,7,9,9,7,0.64,68.9073324336482,0.0206279777265099,67.7696647324307,"BE",6,12,3,1737,0,"1","1","0","0","1"
45,2.74717504836518,"Entire home/apt",4,1,1,2,"Real Bed","4 days ago",10229012,"within an hour",100,1,2,2,365,12,21,21,252,"moderate",157,"2013-12-10","2017-05-05",98,10,10,10,10,10,3.78,68.9073324336482,0.00487682110706723,67.7696647324307,"BE",3,10,3,1242,0,"1","1","0","1","0"
60,2.88746292599211,"Entire home/apt",2,1,0,1,"Real Bed","today",10231979,"within an hour",100,1,1,2,1125,0,5,11,11,"moderate",39,"2015-05-19","2017-05-01",96,10,10,10,10,10,1.62,68.9073324336482,0.00180827310237413,67.7696647324307,"BE",4,10,3,713,0,"1","1","0","0","0"
127,3.22043005675481,"Entire home/apt",4,1,2,2,"Real Bed","5 days ago",10234156,"within a day",80,1,2,1,1125,18,25,55,56,"moderate",27,"2015-05-24","2017-04-17",97,10,9,10,10,10,1.13,68.9073324336482,0.0100468836635868,67.7696647324307,"BE",4,10,3,694,0,"1","1","0","0","1"
57,2.86298429832729,"Entire home/apt",2,1,0,1,"Pull-out Sofa","3 weeks ago",102355355,"within a few hours",90,1,1,2,1125,2,2,2,67,"flexible",8,"2016-12-19","2017-03-14",90,10,10,10,10,9,1.69,68.9073324336482,0.0116131207599738,67.7696647324307,"BE",3,7,2,85,0,"1","1","1","0","0"
99,3.11482676755763,"Private room",2,1,1,1,"Real Bed","3 weeks ago",102461442,"within a few hours",90,1,1,1,3,0,0,0,0,"strict",29,"2016-11-26","2017-04-17",90,10,9,10,9,10,5.27,68.9073324336482,0.00602157451104717,67.7696647324307,"BE",3,7,3,142,0,"1","1","0","0","0"
85,3.04778102599245,"Private room",2,1,1,2,"Real Bed","a week ago",102488431,"within a few hours",100,1,1,2,90,20,50,80,355,"flexible",1,"2017-03-14","2017-04-21",100,10,10,10,10,10,0.53,64.5296551724138,0.0674342883857622,67.7696647324307,"BE",5,7,1,38,0,"1","0","1","0","0"
84,3.04249885759623,"Private room",1,1,1,1,"Real Bed","11 months ago",10256489,"",89.4774156451675,1,1,4,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0166547686499461,67.7696647324307,"BE",3,10,3,NA,1,"1","1","1","0","0"
139,3.25754552556961,"Shared room",1,1,1,2,"Real Bed","today",102601088,"within a day",100,2,1,1,1125,14,43,73,163,"flexible",3,"2016-12-03","2017-02-09",100,10,10,10,10,9,0.57,68.9073324336482,0.0569210488879716,67.7696647324307,"BE",3,7,1,68,0,"1","1","0","0","0"
85,3.04778102599245,"Entire home/apt",2,1,0,2,"Real Bed","today",102601088,"within a day",100,2,1,1,1125,16,46,75,76,"flexible",13,"2016-11-30","2017-04-17",88,10,8,10,10,9,2.42,68.9073324336482,0.0562342438328502,67.7696647324307,"BE",3,7,2,138,0,"1","1","0","0","0"
12,1.99935623938587,"Private room",2,1,1,1,"Real Bed","3 weeks ago",102622141,"within an hour",100,1,1,1,1125,0,0,23,23,"strict",12,"2016-11-14","2017-03-19",92,9,9,10,10,9,2.03,64.5296551724138,0.0409265350968741,67.7696647324307,"BE",5,7,2,125,0,"1","1","1","0","1"
30,2.53656648225296,"Entire home/apt",2,1,1,1,"Real Bed","4 days ago",102712281,"within an hour",100,1,1,3,5,9,19,31,43,"moderate",21,"2016-11-14","2017-05-01",92,9,9,10,10,10,3.56,68.9073324336482,0.00744127496264705,67.7696647324307,"FR",6,7,3,168,0,"1","1","0","0","1"
110,3.16008337484783,"Private room",2,1,1,1,"Real Bed","3 weeks ago",102752698,"within a few hours",100,1,1,2,1125,2,7,7,42,"flexible",14,"2017-01-22","2017-04-27",100,10,10,10,10,10,3.89,68.9073324336482,0.022652771771877,67.7696647324307,"BE",4,7,2,95,0,"1","1","0","1","0"
21,2.33801954325099,"Entire home/apt",4,1,2,2,"Real Bed","4 weeks ago",10275437,"within a day",50,2,1,7,365,0,0,0,174,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0230336281817308,67.7696647324307,"FR",3,10,3,NA,1,"1","1","0","0","0"
75,2.99133621852285,"Entire home/apt",2,1,1,1,"Real Bed","4 weeks ago",10279222,"a few days or more",25,1,1,2,1125,30,60,90,365,"moderate",3,"2014-11-12","2014-12-08",93,9,10,9,8,9,0.1,68.9073324336482,0.0245088922101996,67.7696647324307,"BE",4,10,1,26,0,"1","1","0","0","1"
39,2.67461122454351,"Private room",2,0.5,1,2,"Real Bed","4 months ago",102802079,"",89.2463575635336,1,1,14,1125,0,0,0,35,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0312579890697426,67.7696647324307,"BE",2,7,3,NA,1,"1","1","0","0","0"
70,2.95966893810484,"Private room",2,1,1,1,"Real Bed","3 weeks ago",10280932,"within an hour",100,2,1,2,7,30,60,90,365,"flexible",1,"2017-04-26","2017-04-26",80,10,8,10,10,6,1,68.9073324336482,0.0439403070885932,67.7696647324307,"BE",4,10,1,0,0,"1","1","1","0","1"
31,2.55418127861935,"Entire home/apt",2,1,1,1,"Pull-out Sofa","3 weeks ago",10280932,"within an hour",100,2,1,2,10,24,54,84,359,"flexible",28,"2015-01-03","2017-05-06",96,10,10,10,10,10,0.98,68.9073324336482,0.014991511159058,67.7696647324307,"BE",4,10,3,854,0,"1","0","0","0","1"
60,2.88746292599211,"Entire home/apt",4,1,2,1,"Real Bed","3 months ago",102820667,"within a day",100,1,2,1,1125,6,36,66,341,"moderate",2,"2016-11-27","2017-01-01",100,10,10,10,10,10,0.37,64.5296551724138,0.0172100122987378,67.7696647324307,"BE",4,7,1,35,0,"1","1","0","0","0"
80,3.02060153370364,"Entire home/apt",4,1,1,1,"Real Bed","never",102870892,"within a day",100,1,1,1,1125,10,40,70,345,"flexible",3,"2016-11-13","2017-02-19",93,10,6,10,10,10,0.5,64.5296551724138,0.019487643812283,67.7696647324307,"BE",6,7,1,98,0,"1","0","0","0","1"
35,2.61847066597023,"Entire home/apt",4,2.5,2,2,"Real Bed","today",102877358,"within an hour",100,7,2,2,1125,13,32,57,57,"strict",19,"2016-11-24","2017-04-21",92,9,9,9,10,10,3.41,68.9073324336482,0.0321621206746646,67.7696647324307,"BE",3,7,2,148,0,"1","1","1","0","0"
70,2.95966893810484,"Entire home/apt",4,1.5,1,2,"Real Bed","today",102877358,"within an hour",100,7,2,2,1125,17,44,73,73,"strict",27,"2016-11-17","2017-04-21",94,9,9,9,10,9,4.66,68.9073324336482,0.0168637829229035,67.7696647324307,"BE",3,7,3,155,0,"1","1","1","0","0"
50,2.79940753029994,"Entire home/apt",2,1,0,1,"Real Bed","2 weeks ago",102877358,"within an hour",100,7,1,4,1125,4,25,55,56,"strict",26,"2016-11-13","2017-04-20",94,10,10,9,10,10,4.38,68.9073324336482,0.0236092835908583,67.7696647324307,"BE",3,7,3,158,0,"1","1","1","0","0"
120,3.19681016220175,"Entire home/apt",4,1,2,3,"Real Bed","2 weeks ago",102877358,"within an hour",100,7,2,2,1125,3,15,28,28,"flexible",18,"2016-11-27","2017-04-27",82,9,8,9,9,9,3.29,64.5296551724138,0.0358539997802752,67.7696647324307,"BE",3,7,2,151,0,"1","0","1","0","0"
64,2.91793999568031,"Entire home/apt",4,1,1,2,"Real Bed","today",102877358,"within an hour",100,7,2,2,1125,6,33,63,64,"strict",23,"2016-12-30","2017-04-23",94,10,10,9,9,9,5.27,68.9073324336482,0.0246707378359106,67.7696647324307,"BE",3,7,3,114,0,"1","0","1","0","0"
20,2.30984502523806,"Entire home/apt",6,1.5,2,4,"Real Bed","today",102877358,"within an hour",100,7,4,2,1125,6,17,37,37,"strict",11,"2017-02-18","2017-04-17",95,9,9,9,9,9,4.07,68.9073324336482,0.0248562939951261,67.7696647324307,"BE",3,7,2,58,0,"1","0","1","0","0"
25,2.43668414427245,"Entire home/apt",4,2.5,2,2,"Real Bed","today",102877358,"within an hour",100,7,2,3,1125,12,35,65,66,"strict",4,"2017-03-15","2017-04-23",100,10,10,10,10,10,2.14,68.9073324336482,0.0303440057450028,67.7696647324307,"BE",3,7,1,39,0,"1","0","1","0","0"
76,2.99737037174501,"Entire home/apt",5,1.5,3,3,"Real Bed","today",10300495,"within an hour",100,1,2,2,1125,7,30,48,323,"moderate",1,"2017-03-24","2017-03-24",100,10,10,10,10,10,0.6,64.5296551724138,0.022353438728887,67.7696647324307,"BE",8,10,1,0,0,"1","1","0","0","1"
139,3.25754552556961,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",103015859,"within a day",80,1,1,2,1125,17,47,77,167,"flexible",2,"2017-01-21","2017-03-26",100,10,10,10,10,10,0.55,64.5296551724138,0.0721803986690869,67.7696647324307,"other",3,7,1,64,0,"1","1","0","0","0"
35,2.61847066597023,"Private room",2,1,1,1,"Real Bed","yesterday",1030292,"within a day",100,1,1,2,1125,19,19,19,36,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0539292978601541,67.7696647324307,"BE",5,12,3,NA,1,"1","1","0","0","1"
65,2.92520842621306,"Entire home/apt",5,1.5,2,3,"Real Bed","today",103086185,"within an hour",100,1,2,1,1125,17,47,77,352,"strict",8,"2017-03-24","2017-04-18",98,10,10,10,10,9,5.11,68.9073324336482,0.0189663658216788,67.7696647324307,"BE",6,7,2,25,0,"1","1","1","0","1"
89,3.06819838341036,"Entire home/apt",2,1,1,1,"Real Bed","4 weeks ago",10320461,"within an hour",92,3,1,2,62,19,45,75,350,"strict",185,"2013-12-28","2017-04-27",95,10,10,10,10,10,4.52,68.9073324336482,0.0059984799674648,67.7696647324307,"BE",4,10,3,1216,0,"1","1","1","1","1"
52,2.81859705791237,"Entire home/apt",5,1,2,3,"Real Bed","2 weeks ago",10320461,"within an hour",92,3,1,2,31,10,18,35,303,"strict",179,"2014-05-05","2017-05-04",95,10,10,10,10,9,4.88,68.9073324336482,0.0113908068224648,67.7696647324307,"BE",4,10,3,1095,0,"1","0","1","1","1"
45,2.74717504836518,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",10320461,"within an hour",92,3,1,2,1125,14,24,43,238,"strict",37,"2014-11-10","2017-04-16",98,10,10,10,10,10,1.22,68.9073324336482,0.00770829441770934,67.7696647324307,"BE",4,10,3,888,0,"1","0","0","1","1"
39,2.67461122454351,"Entire home/apt",2,1,1,1,"Real Bed","today",103204678,"within a day",90,1,1,1,1125,23,53,83,83,"flexible",13,"2016-11-20","2017-05-07",97,10,9,10,10,10,2.24,68.9073324336482,0.0156455441755811,67.7696647324307,"BE",3,7,2,168,0,"1","1","0","0","0"
88,3.06319719747461,"Private room",3,1,1,2,"Real Bed","today",103307201,"within an hour",100,5,2,2,1125,2,17,29,94,"moderate",1,"2016-12-22","2016-12-22",100,10,10,10,10,10,0.22,68.9073324336482,0.00938569595494345,67.7696647324307,"BE",6,7,1,0,0,"1","1","1","0","1"
30,2.53656648225296,"Private room",3,1.5,1,3,"Real Bed","today",103307201,"within an hour",100,5,1,2,30,5,19,25,92,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.00850122475979201,67.7696647324307,"BE",6,7,3,NA,1,"1","1","1","0","1"
110,3.16008337484783,"Private room",4,1,1,3,"Real Bed","today",103307201,"within an hour",100,5,2,2,1125,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.00872451998337061,67.7696647324307,"BE",6,7,3,NA,1,"1","1","1","0","1"
25,2.43668414427245,"Private room",4,1.5,1,2,"Real Bed","today",103307201,"within an hour",100,5,2,2,1125,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.00724224789264983,67.7696647324307,"BE",6,7,3,NA,1,"1","1","1","0","1"
55,2.84580327119655,"Private room",2,1,1,1,"Real Bed","today",103307201,"within an hour",100,5,1,2,1125,0,0,0,0,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.00807378880286852,67.7696647324307,"BE",6,7,3,NA,1,"1","1","1","0","1"
35,2.61847066597023,"Entire home/apt",5,1,3,3,"Real Bed","3 days ago",103352452,"within an hour",100,1,1,2,1125,11,36,63,321,"strict",2,"2017-03-12","2017-04-30",100,10,10,10,10,8,0.97,68.9073324336482,0.0516822941583204,67.7696647324307,"BE",3,7,1,49,0,"1","1","1","0","0"
20,2.30984502523806,"Entire home/apt",4,1,1,2,"Real Bed","today",10342058,"within a few hours",100,2,2,1,1125,0,0,0,222,"moderate",3,"2016-12-18","2017-01-01",93,8,9,9,9,10,0.62,68.9073324336482,0.0170226072266318,67.7696647324307,"BE",4,10,1,14,0,"1","1","0","0","0"
35,2.61847066597023,"Entire home/apt",4,1,1,2,"Real Bed","today",10342058,"within a few hours",100,2,2,1,1125,12,17,20,243,"moderate",21,"2014-11-11","2017-04-23",91,10,10,10,10,9,0.69,68.9073324336482,0.0192699799982524,67.7696647324307,"BE",4,10,3,894,0,"1","1","0","0","0"
30,2.53656648225296,"Private room",1,1,1,1,"Real Bed","5 days ago",103465606,"within an hour",100,2,1,1,130,7,32,62,271,"flexible",69,"2017-01-26","2017-05-03",92,10,10,9,9,9,19.9,64.5296551724138,0.0264304526712848,67.7696647324307,"BE",4,7,3,97,0,"1","1","0","0","0"
28,2.49915856776895,"Shared room",2,1,1,1,"Real Bed","4 days ago",103465606,"within an hour",100,2,1,1,1125,7,37,67,342,"flexible",2,"2017-04-29","2017-05-01",70,8,9,9,9,8,2,64.5296551724138,0.0286701960780318,67.7696647324307,"BE",4,7,1,2,0,"1","0","1","0","0"
63,2.91053609122496,"Entire home/apt",1,1,0,1,"Real Bed","4 days ago",10346900,"within an hour",100,1,1,2,120,16,31,61,191,"moderate",16,"2016-12-11","2017-05-07",80,10,10,10,9,9,3.2,68.9073324336482,0.0184622204462581,67.7696647324307,"BE",4,10,2,147,0,"1","1","1","0","0"
45,2.74717504836518,"Shared room",1,1,1,1,"Real Bed","2 days ago",103526892,"within an hour",75,1,1,1,5,0,0,2,3,"flexible",3,"2016-12-04","2017-03-18",100,10,9,9,10,9,0.57,68.9073324336482,0.0186005003185325,67.7696647324307,"BE",3,7,1,104,0,"1","1","1","0","0"
50,2.79940753029994,"Entire home/apt",4,1,1,1,"Real Bed","2 weeks ago",103563977,"within an hour",100,1,2,2,1125,13,41,69,69,"moderate",3,"2017-04-07","2017-04-24",73,8,5,9,8,9,2.5,68.9073324336482,0.00824845649932945,67.7696647324307,"NL",3,7,1,17,0,"1","0","1","0","0"
30,2.53656648225296,"Entire home/apt",4,1,3,3,"Real Bed","2 weeks ago",103572668,"within a day",100,1,2,3,1125,15,34,64,154,"flexible",1,"2016-11-30","2016-11-30",91.6928794992175,9.46938775510204,9.21165162808945,9.60895170789164,9.6212982937831,9.24135899450118,0.18,57.8260869565217,0.0686477816391687,67.7696647324307,"BE",2,7,1,0,0,"1","1","0","0","0"
114,3.17523001811814,"Private room",2,1,1,1,"Real Bed","2 weeks ago",103663109,"within an hour",100,1,1,1,7,20,36,55,110,"flexible",6,"2016-12-07","2017-04-27",90,9,10,10,9,8,1.17,57.8260869565217,0.102650057939707,67.7696647324307,"BE",2,7,2,141,0,"1","1","1","0","0"
79,3.01492453287086,"Private room",2,1,0,1,"Real Bed","yesterday",10369211,"within an hour",100,2,1,1,1125,4,14,14,54,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0397977699402483,67.7696647324307,"BE",4,10,3,NA,1,"1","1","0","0","1"
46,2.75815383955692,"Entire home/apt",2,1,1,1,"Real Bed","yesterday",10369211,"within an hour",100,2,1,2,1125,14,20,50,51,"flexible",1,"2017-04-17","2017-04-17",100,10,10,10,10,10,1,68.9073324336482,0.0398769448496067,67.7696647324307,"BE",4,10,1,0,0,"1","1","0","0","1"
70,2.95966893810484,"Entire home/apt",4,1.5,0,2,"Real Bed","today",10370400,"within an hour",100,1,1,1,1125,0,3,32,293,"flexible",58,"2016-06-15","2017-04-02",97,10,10,10,10,10,5.29,68.9073324336482,0.0322896232141534,67.7696647324307,"BE",6,10,3,291,0,"1","0","1","1","1"
22,2.36465137061957,"Private room",2,1,1,1,"Real Bed","4 weeks ago",103732453,"within a day",89,2,1,1,1125,27,57,87,87,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,64.5296551724138,0.0496274025928831,67.7696647324307,"other",3,7,3,NA,1,"1","1","0","0","0"
42,2.71242568086175,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",10378355,"within an hour",100,1,1,1,1125,18,48,67,67,"flexible",6,"2016-07-10","2017-04-16",84,10,8,10,10,9,0.59,64.5296551724138,0.0352975938978323,67.7696647324307,"BE",4,10,2,280,0,"1","0","0","0","0"
90,3.0731335961039,"Entire home/apt",2,1.5,1,1,"Real Bed","4 months ago",103806969,"within a few hours",100,1,1,1,31,0,0,0,0,"moderate",17,"2016-11-20","2017-02-25",96,10,10,10,10,9,2.93,64.5296551724138,0.0240760550147902,67.7696647324307,"BE",3,7,2,97,0,"1","1","0","1","0"
95,3.09687379393877,"Private room",2,1,1,1,"Real Bed","3 days ago",10381517,"within a day",100,1,1,1,1125,16,42,72,347,"strict",10,"2015-09-20","2016-12-21",88,10,9,10,9,8,0.5,74.2602040816327,0.0292140462047572,67.7696647324307,"BE",6,10,2,458,0,"1","0","0","0","1"
75,2.99133621852285,"Entire home/apt",3,1,1,2,"Real Bed","10 months ago",10382108,"",89.4774156451675,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0233039237427889,67.7696647324307,"BE",3,10,3,NA,1,"1","1","0","0","0"
45,2.74717504836518,"Private room",3,1,1,2,"Real Bed","3 days ago",103832675,"within an hour",100,1,1,1,1125,0,0,2,3,"flexible",34,"2017-01-05","2017-05-01",96,10,9,10,10,10,8.16,68.9073324336482,0.0104444334378304,67.7696647324307,"other",3,7,3,116,0,"1","0","0","0","0"
18,2.2481438563435,"Entire home/apt",3,1,1,1,"Real Bed","a week ago",10384412,"within an hour",100,1,1,2,1125,3,3,11,11,"flexible",1,"2017-04-22","2017-04-22",80,8,10,6,8,8,1,68.9073324336482,0.0267774305130982,67.7696647324307,"BE",4,10,1,0,0,"1","0","1","0","1"
95,3.09687379393877,"Entire home/apt",2,1,1,1,"Real Bed","3 months ago",10386477,"within a few hours",86,1,2,1,365,30,60,90,365,"strict",4,"2015-06-01","2017-04-16",70,8,6,10,8,8,0.17,68.9073324336482,0.0367451689321283,67.7696647324307,"BE",3,10,1,685,0,"1","0","0","0","0"
95,3.09687379393877,"Entire home/apt",3,1,0,1,"Real Bed","today",103880186,"within an hour",70,1,1,1,1125,0,0,0,1,"flexible",18,"2017-01-07","2017-04-17",81,9,9,9,9,9,4.39,68.9073324336482,0.0247816243323403,67.7696647324307,"BE",4,7,2,100,0,"1","0","1","0","0"
60,2.88746292599211,"Shared room",1,2,1,1,"Real Bed","5 days ago",103881545,"within an hour",83,1,1,1,7,11,18,48,48,"flexible",8,"2017-03-24","2017-04-30",90,10,8,10,10,8,5.11,74.2602040816327,0.0555306633183049,67.7696647324307,"BE",6,7,2,37,0,"1","0","1","0","1"
60,2.88746292599211,"Entire home/apt",6,1,2,3,"Real Bed","today",103947136,"within an hour",80,1,1,1,14,14,42,68,333,"strict",17,"2017-01-15","2017-04-30",100,10,10,10,10,10,4.32,68.9073324336482,0.00873613104934959,67.7696647324307,"BE",7,7,2,105,0,"1","1","1","1","1"
28,2.49915856776895,"Private room",2,1,1,2,"Real Bed","yesterday",104024911,"within an hour",100,1,1,1,1125,0,0,27,28,"strict",6,"2017-04-13","2017-05-01",93,10,9,10,10,10,6,68.9073324336482,0.0128864195398332,67.7696647324307,"FR",6,7,2,18,0,"1","1","0","0","1"
32,2.5711370040401,"Private room",1,2,1,1,"Real Bed","7 months ago",10403017,"a few days or more",14,2,1,1,1125,0,0,0,249,"flexible",3,"2016-08-30","2016-10-18",90,9,8,10,10,9,0.36,68.9073324336482,0.010950233635702,67.7696647324307,"BE",4,10,1,49,0,"1","1","0","0","1"
65,2.92520842621306,"Private room",3,2,1,2,"Real Bed","3 weeks ago",10403017,"a few days or more",14,2,2,1,20,9,36,64,339,"moderate",34,"2014-01-01","2016-12-23",83,9,7,10,9,9,0.83,68.9073324336482,0.0107904780672217,67.7696647324307,"BE",4,10,3,1087,0,"1","1","0","0","1"
38,2.66123587425299,"Entire home/apt",2,1.5,1,1,"Real Bed","yesterday",10406337,"within an hour",100,1,1,2,1125,0,6,28,119,"moderate",20,"2016-10-01","2017-04-17",96,10,10,10,10,9,2.71,68.9073324336482,0.0265707787839694,67.7696647324307,"BE",3,10,3,198,0,"1","1","1","0","0"
47,2.76885412500377,"Entire home/apt",2,1,1,1,"Real Bed","5 weeks ago",104081412,"within an hour",91,3,2,1,365,27,57,87,362,"flexible",7,"2017-01-02","2017-04-22",80,9,9,9,8,10,1.64,68.9073324336482,0.00352435711212965,67.7696647324307,"BE",4,7,2,110,0,"1","1","1","0","0"
69,2.95301439063493,"Entire home/apt",2,1,0,1,"Real Bed","4 days ago",104081412,"within an hour",91,3,2,1,365,13,43,73,348,"flexible",10,"2016-12-07","2017-05-02",98,9,10,10,9,10,1.95,68.9073324336482,0.00445118341987707,67.7696647324307,"BE",4,7,2,146,0,"1","1","1","0","0"
25,2.43668414427245,"Entire home/apt",4,1,2,3,"Real Bed","5 weeks ago",104081412,"within an hour",91,3,2,1,1125,21,51,77,352,"flexible",10,"2017-03-19","2017-05-08",90,10,10,8,8,10,5.77,68.9073324336482,0.024428343051744,67.7696647324307,"BE",4,7,2,50,0,"1","1","1","0","0"
60,2.88746292599211,"Private room",4,1,1,3,"Real Bed","6 days ago",104091844,"within an hour",100,2,1,1,31,6,17,31,281,"flexible",22,"2016-11-27","2017-04-28",96,10,10,10,10,9,4.02,68.9073324336482,0.0594414239452369,67.7696647324307,"BE",3,7,3,152,0,"1","1","0","1","0"
30,2.53656648225296,"Private room",2,1,1,1,"Real Bed","5 days ago",104091844,"within an hour",100,2,1,1,99,9,17,30,285,"flexible",4,"2017-01-08","2017-03-31",100,10,10,10,10,10,0.98,68.9073324336482,0.0582899357898103,67.7696647324307,"BE",3,7,1,82,0,"1","1","0","1","0"
39,2.67461122454351,"Entire home/apt",4,1,1,2,"Real Bed","today",104146175,"within a few hours",100,3,2,3,1125,27,57,87,362,"strict",1,"2017-03-05","2017-04-18",80,8,8,6,8,8,0.45,68.9073324336482,0.0266824706699349,67.7696647324307,"BE",3,7,1,44,0,"1","0","1","0","0"
29,2.51824370757742,"Entire home/apt",4,1,1,3,"Real Bed","today",104146175,"within a few hours",100,3,2,2,1125,30,60,90,365,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,68.9073324336482,0.0273074336588757,67.7696647324307,"BE",3,7,3,NA,1,"1","0","1","0","0"
34,2.60324358565486,"Entire home/apt",4,1,1,3,"Real Bed","3 days ago",104146175,"within a few hours",100,3,2,1,1125,29,59,89,321,"strict",1,"2017-01-01","2017-01-01",80,10,8,10,10,10,0.23,68.9073324336482,0.0269790746935202,67.7696647324307,"BE",3,7,1,0,0,"1","1","0","0","0"
