"target","bc_target","property_room_type","property_max_guests","property_bathrooms","property_bedrooms","property_beds","property_bed_type","property_last_updated","host_id","host_response_time","host_response_rate","host_nr_listings","booking_price_covers","booking_min_nights","booking_max_nights","booking_availability_30","booking_availability_60","booking_availability_90","booking_availability_365","booking_cancel_policy","reviews_num","reviews_first","reviews_last","reviews_rating","reviews_acc","reviews_cleanliness","reviews_checkin","reviews_communication","reviews_location","reviews_per_month","property_zip_missing","zipcode_class","dist_nearest_city_center","type_class","property_last_updated_numerical","Outlet covers","Fireplace guards","Grab-rails for shower and toilet","Table corner guards","Washer / Dryer","Free parking on street","Disabled parking spot","Flat smooth pathway to front door","Keypad","Single level home","host_location_country","host_verified_amount","years_as_host","category_30_low","category_30_medium","category_30_high","category_60_low","category_60_medium","category_60_high","category_90_low","category_90_medium","category_90_high","category_365_low","category_365_medium","category_365_high","reviews_num_cat","review_period","review_period_was_missing","profile_pic","exact_location","instant_bookable","superhost","identified_host","summary_score","property_sqfeet","property_type","property_zipcode"
30,2.53656648225296,"Entire home/apt",2,1,1,1,"Real Bed","5 months ago",68407699,"within a few hours",100,10,1,2,1125,0,0,0,0,"flexible",2,"2016-11-27","2016-12-09",100,10,10,10,10,10,0.37,0,68.7899101589496,0.00747868138795793,67.7722584719007,155,0,0,0,0,0,0,0,0,0,0,"BE",3,7,1,0,0,1,0,0,1,0,0,1,0,0,1,12,0,"1","1","0","1","0",0,NA,"Apartment","1000"
60,2.88746292599211,"Entire home/apt",4,1,2,2,"Real Bed","today",113950050,"within an hour",100,2,1,1,1125,9,30,56,77,"strict",3,"2017-04-17","2017-04-28",93,10,10,9,8,10,3,0,68.7899101589496,0.00600239666586262,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,6,0,1,0,0,1,0,0,1,0,0,1,0,1,11,0,"1","1","1","0","0",0,NA,"Apartment","1000"
95,3.09687379393877,"Entire home/apt",2,1,1,1,"Real Bed","4 weeks ago",14414211,"within a few hours",100,1,1,5,21,0,0,0,0,"flexible",4,"2016-08-15","2017-02-20",95,10,10,10,10,10,0.44,0,67.4595649749024,0.0204032268583656,67.7722584719007,28,0,0,0,0,0,0,0,0,0,0,"BE",3,9,1,0,0,1,0,0,1,0,0,1,0,0,1,189,0,"1","0","0","0","0",0,NA,"Condominium","2018"
52,2.81859705791237,"Private room",2,1,1,1,"Real Bed","today",10213435,"within an hour",100,2,1,2,1125,7,9,22,222,"moderate",29,"2015-04-26","2016-10-29",96,10,10,10,10,9,1.16,0,67.4595649749024,0.00529546847423531,65.6535433070866,0,0,0,0,0,0,0,0,0,1,0,"BE",5,10,0,1,0,0,1,0,0,1,0,0,1,0,3,552,0,"1","1","1","0","1",-2,NA,"Bed & Breakfast","2000"
99,3.11482676755763,"Entire home/apt",3,1,0,2,"Real Bed","a week ago",5583501,"within an hour",100,21,1,1,365,28,58,88,363,"moderate",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0211627805903933,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",3,10,0,0,1,0,0,1,0,0,1,0,0,1,3,NA,1,"1","1","0","0","0",-2,NA,"House","1210"
80,3.02060153370364,"Entire home/apt",4,2,2,2,"Real Bed","10 months ago",43763838,"",90.4512018308289,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0250775763435956,67.7722584719007,310,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","0",0,NA,"Apartment","1050"
54,2.83693353399645,"Entire home/apt",2,1,1,1,"Real Bed","yesterday",42319218,"within an hour",100,4,1,3,1125,13,21,51,51,"strict",48,"2016-07-14","2017-05-08",92,10,10,10,9,9,4.8,0,61.6788990825688,0.0278922339158159,67.7722584719007,1,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,1,0,0,1,0,0,1,0,1,0,0,3,298,0,"1","0","1","0","1",-2,NA,"House","1081"
75,2.99133621852285,"Entire home/apt",4,1,2,2,"Real Bed","4 weeks ago",19180485,"within a day",100,1,1,2,60,0,0,0,0,"strict",63,"2014-08-16","2017-02-12",94,10,9,10,10,9,1.89,0,68.7899101589496,0.0233829681707364,67.7722584719007,28,0,0,0,0,0,0,0,0,0,0,"BE",4,9,1,0,0,1,0,0,1,0,0,1,0,0,3,911,0,"1","1","0","1","1",2,NA,"Apartment","1000"
80,3.02060153370364,"Private room",2,1,1,2,"Real Bed","8 months ago",3668382,"within a day",50,2,1,1,1125,30,60,90,365,"moderate",1,"2015-09-08","2015-09-08",100,10,10,10,10,10,0.05,0,59.6881720430108,0.0653696362264712,67.7722584719007,248,0,0,0,0,0,0,0,0,0,0,"BE",4,11,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,"1","1","0","0","1",-2,NA,"Apartment","1150"
59,2.87946722092524,"Entire home/apt",3,1,0,3,"Real Bed","7 weeks ago",29492834,"within a day",100,1,1,2,1125,30,60,90,90,"strict",13,"2015-04-26","2016-12-18",94,10,10,10,10,8,0.52,0,65.1989795918367,0.0467952718652619,67.7722584719007,49,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,0,1,0,0,1,0,0,1,0,1,0,2,602,0,"1","1","0","0","1",-5,NA,"Apartment","2140"
42,2.71242568086175,"Entire home/apt",6,1,2,4,"Real Bed","6 weeks ago",3858228,"within a day",70,1,4,2,14,24,54,84,174,"flexible",2,"2016-12-30","2017-02-24",100,10,10,10,10,10,0.46,0,67.4595649749024,0.026822657387208,67.7722584719007,42,0,0,0,0,0,0,0,0,0,0,"BE",4,11,0,0,1,0,0,1,0,0,1,0,1,0,1,56,0,"1","1","0","0","0",0,NA,"Apartment","1050"
55,2.84580327119655,"Private room",2,1,1,1,"Real Bed","today",234077,"within a day",100,4,1,2,60,27,55,85,233,"strict",1,"2015-05-06","2015-05-06",100,10,10,10,10,10,0.04,0,67.4595649749024,0.00282564382892559,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,13,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,"1","1","0","0","0",0,NA,"House","2000"
40,2.68758727216782,"Entire home/apt",4,1,0,2,"Real Bed","3 weeks ago",35476205,"within a few hours",100,1,2,1,1125,0,2,2,251,"moderate",19,"2015-07-17","2016-11-24",86,9,9,10,10,8,0.86,0,67.4595649749024,0.0679493019501947,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,0,1,0,2,496,0,"1","1","0","0","0",2,NA,"Condominium","1180"
52,2.81859705791237,"Entire home/apt",2,1,1,1,"Real Bed","7 weeks ago",26801837,"within an hour",100,1,1,2,1125,0,7,27,117,"flexible",1,"2017-03-21","2017-03-21",100,8,10,10,10,10,0.6,0,67.4595649749024,0.0340777602972652,67.7722584719007,49,0,0,0,0,0,0,0,0,0,0,"BE",7,8,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"1","0","0","0","1",2,NA,"Apartment","1180"
50,2.79940753029994,"Shared room",16,2,1,16,"Real Bed","a week ago",4261413,"within an hour",100,9,1,1,1125,24,54,84,359,"strict",2,"2017-04-10","2017-04-16",90,9,9,10,10,10,1.82,0,67.4595649749024,0.0305287877028191,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",4,11,0,0,1,0,0,1,0,0,1,0,0,1,1,6,0,"1","0","0","0","1",-2,NA,"House","2600"
50,2.79940753029994,"Private room",2,1,1,1,"Real Bed","never",5132629,"a few days or more",0,3,2,2,60,30,60,90,365,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0425503894999834,65.6535433070866,28,0,0,0,0,0,0,0,0,0,0,"BE",1,10,0,0,1,0,0,1,0,0,1,0,0,1,3,NA,1,"1","1","0","0","0",0,377,"Bed & Breakfast","1180"
83,3.03714184489786,"Entire home/apt",4,1,1,2,"Real Bed","2 months ago",25132,"",92.9472859965409,1,1,10,23,0,0,0,0,"flexible",1,"2016-08-13","2016-08-13",60,6,4,8,2,6,0.11,0,69.862012987013,0.0207588024348909,67.7722584719007,62,0,0,0,0,0,0,0,0,0,0,"BE",6,14,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"1","1","0","0","1",0,NA,"Apartment","1060"
79,3.01492453287086,"Entire home/apt",2,1,1,1,"Real Bed","today",15068514,"within an hour",93,3,2,2,1125,4,6,8,110,"moderate",51,"2016-05-08","2017-05-04",91,9,10,10,10,10,4.17,0,68.7899101589496,0.0018582080637483,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,1,0,0,1,0,1,0,0,0,1,0,3,361,0,"1","0","1","0","1",0,NA,"Apartment","1000"
45,2.74717504836518,"Entire home/apt",2,1,1,2,"Futon","4 weeks ago",16251248,"within a day",80,1,1,4,1125,11,36,66,341,"strict",8,"2014-06-11","2017-05-03",93,10,10,10,10,9,0.23,0,73.3092485549133,0.0283957766351737,67.7722584719007,28,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,1,0,0,0,1,0,0,1,0,0,1,2,1057,0,"1","1","0","0","1",0,NA,"Apartment","1190"
70,2.95966893810484,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",24661916,"within an hour",100,1,1,2,1125,0,0,12,12,"moderate",1,"2017-04-18","2017-04-18",100,10,10,10,10,10,1,0,69.862012987013,0.01777371275166,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",4,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"1","1","0","0","1",0,NA,"Apartment","1060"
150,3.2883839485245,"Entire home/apt",4,1.5,2,2,"Real Bed","4 days ago",2305632,"within a day",100,2,3,3,1125,6,6,27,53,"flexible",4,"2016-10-30","2017-04-17",85,10,9,10,10,9,0.63,0,73.3092485549133,0.0330835872635816,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",6,11,0,1,0,0,1,0,0,1,0,1,0,0,1,169,0,"1","0","0","0","1",2,NA,"Apartment","1190"
220,3.43714996584605,"Shared room",2,1,1,1,"Couch","3 days ago",37648180,"within an hour",100,2,1,1,1125,23,50,80,105,"strict",60,"2015-07-11","2017-05-05",92,9,10,9,10,9,2.69,0,68.7899101589496,0.0503614546172943,67.7722584719007,1095,0,0,0,0,0,0,0,0,0,0,"BE",6,8,0,0,1,0,0,1,0,0,1,0,1,0,3,664,0,"1","1","0","0","1",0,NA,"Apartment","1040"
50,2.79940753029994,"Entire home/apt",2,1,0,1,"Real Bed","3 months ago",39915126,"within an hour",100,17,1,1,1125,20,47,77,225,"moderate",86,"2016-02-15","2017-04-19",83,9,8,10,10,9,5.73,0,68.7899101589496,0.0146767044452963,67.7722584719007,93,0,0,0,0,0,0,0,0,0,0,"BE",4,8,0,0,1,0,0,1,0,0,1,0,1,0,3,429,0,"1","1","1","0","1",0,NA,"Apartment","1000"
67,2.93935667672307,"Entire home/apt",2,1,1,1,"Real Bed","today",101924239,"within an hour",86,5,1,1,100,5,19,35,192,"flexible",1,"2017-04-01","2017-04-01",100,10,8,10,10,10,0.71,0,67.4595649749024,0.00642559068676419,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,7,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,"1","0","1","0","0",-2,NA,"Apartment","2000"
40,2.68758727216782,"Entire home/apt",2,1,0,1,"Real Bed","5 months ago",14310771,"within a few hours",100,1,1,1,1125,30,60,90,365,"strict",10,"2016-05-26","2017-04-26",84,9,9,10,10,9,0.85,0,67.4595649749024,0.0228052656948472,67.7722584719007,155,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,0,1,0,0,1,0,0,1,0,0,1,2,335,0,"1","0","0","0","1",-1,NA,"Apartment","2018"
39,2.67461122454351,"Entire home/apt",2,1,1,1,"Real Bed","3 weeks ago",32664222,"within a day",100,1,1,5,1125,0,0,0,206,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,0,68.7899101589496,0.0383129738595759,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"BE",2,8,1,0,0,1,0,0,1,0,0,0,1,0,3,NA,1,"1","0","0","0","0",1,NA,"Apartment","1040"
39,2.67461122454351,"Private room",2,1,1,2,"Real Bed","4 months ago",35867063,"",88.5141969758099,1,1,1,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.032897804181004,67.7722584719007,124,0,0,0,0,0,0,0,0,0,0,"BE",2,8,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","0",0,NA,"House","1030"
65,2.92520842621306,"Entire home/apt",4,1,1,2,"Real Bed","today",7563348,"within an hour",100,3,2,2,1125,0,0,0,0,"strict",22,"2013-09-26","2017-01-01",81,9,9,9,9,9,0.5,0,68.7899101589496,0.00677532261754234,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",4,10,1,0,0,1,0,0,1,0,0,1,0,0,3,1193,0,"1","1","0","0","1",0,NA,"Apartment","1000"
95,3.09687379393877,"Private room",2,1,1,1,"Real Bed","4 weeks ago",35749847,"within a day",100,2,1,2,1125,0,0,0,0,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.0430607028388093,67.7722584719007,28,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,1,0,0,3,NA,1,"1","1","0","0","0",0,NA,"Apartment","1030"
35,2.61847066597023,"Entire home/apt",2,1,1,1,"Real Bed","7 weeks ago",13747458,"within an hour",100,1,1,20,1125,0,17,47,322,"flexible",44,"2015-10-19","2017-02-12",89,10,9,10,10,10,2.32,0,69.862012987013,0.0183326804533163,67.7722584719007,49,0,0,0,0,0,0,0,0,0,0,"BE",3,9,1,0,0,0,1,0,0,1,0,0,0,1,3,482,0,"1","1","0","0","0",0,NA,"Apartment","1060"
65,2.92520842621306,"Entire home/apt",2,1,1,1,"Real Bed","4 weeks ago",19019305,"within an hour",100,1,1,2,30,0,0,0,0,"flexible",11,"2015-10-19","2017-03-26",86,9,7,10,9,9,0.58,0,73.3092485549133,0.0276661543140017,67.7722584719007,28,0,0,0,0,0,0,0,0,0,0,"BE",4,9,1,0,0,1,0,0,1,0,0,1,0,0,2,524,0,"1","1","1","0","1",0,NA,"Apartment","1190"
16,2.17775402788777,"Private room",2,1,1,1,"Real Bed","10 months ago",4240022,"",86.8567317761376,1,1,2,1125,0,0,0,249,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,0,63.8238434163701,0.0263498117719704,71.9124087591241,310,0,0,0,0,0,0,0,0,0,0,"BE",2,11,1,0,0,1,0,0,1,0,0,0,1,0,3,NA,1,"1","1","0","0","0",0,NA,"Loft","1030"
60,2.88746292599211,"Entire home/apt",2,1,0,1,"Real Bed","6 months ago",44658187,"",92.3882066858478,1,1,1,1125,0,0,0,0,"moderate",3,"2015-10-27","2016-10-29",70,6,7,10,9,10,0.16,0,68.7899101589496,0.010065733971183,67.7722584719007,186,0,0,0,0,0,0,0,0,0,0,"BE",4,8,1,0,0,1,0,0,1,0,0,1,0,0,1,368,0,"1","1","0","0","1",0,NA,"Condominium","1000"
90,3.0731335961039,"Entire home/apt",1,1,1,1,"Real Bed","1 week ago",1847778,"within a day",100,2,1,2,1125,8,8,18,121,"strict",0,"","",NA,NA,NA,NA,NA,NA,NA,0,67.4595649749024,0.0253986810333956,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",4,11,0,1,0,0,1,0,0,1,0,0,1,0,3,NA,1,"1","1","0","0","0",0,NA,"Apartment","1050"
32,2.5711370040401,"Entire home/apt",4,2,2,2,"Real Bed","today",4369874,"within an hour",100,19,1,3,1125,0,0,0,262,"strict",8,"2015-10-02","2017-04-27",86,8,9,10,8,9,0.41,0,67.4595649749024,0.037089368711993,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"other",4,11,1,0,0,1,0,0,1,0,0,0,1,0,2,573,0,"1","1","0","1","1",-2,NA,"Apartment","1090"
33,2.58747778975171,"Entire home/apt",2,1,1,1,"Real Bed","2 days ago",4890409,"within an hour",100,2,1,90,365,0,0,0,274,"strict",34,"2015-01-27","2017-04-17",97,10,10,10,10,10,1.22,0,68.7899101589496,0.00573454402023246,67.7722584719007,730,0,0,0,0,0,0,0,0,0,0,"BE",4,10,1,0,0,1,0,0,1,0,0,0,1,0,3,811,0,"1","0","0","0","1",0,NA,"Apartment","1000"
55,2.84580327119655,"Entire home/apt",4,1,1,2,"Real Bed","5 weeks ago",63280253,"within an hour",100,1,2,2,1125,12,31,31,100,"moderate",52,"2016-07-05","2017-05-01",89,9,10,10,10,9,5.05,0,67.4595649749024,0.0262688136745959,67.7722584719007,35,0,0,0,0,0,0,0,0,0,0,"BE",3,7,0,1,0,0,1,0,0,1,0,0,1,0,3,300,0,"1","1","1","0","0",0,NA,"Apartment","1050"
85,3.04778102599245,"Entire home/apt",2,1,1,2,"Real Bed","today",11573375,"within an hour",100,7,2,2,1125,5,9,19,268,"strict",199,"2015-02-25","2017-05-01",94,10,10,9,10,10,7.42,0,68.7899101589496,0.00719013681590303,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",5,9,0,1,0,0,1,0,0,1,0,0,1,0,3,796,0,"1","1","1","0","1",4,NA,"Apartment","1000"
60,2.88746292599211,"Entire home/apt",5,1,2,4,"Real Bed","5 weeks ago",57125341,"within a day",70,1,1,1,60,5,22,46,90,"strict",29,"2016-02-17","2017-05-02",91,10,9,10,10,9,1.94,0,67.4595649749024,0.0562876101094526,67.7722584719007,35,0,0,0,0,0,0,0,0,0,0,"FR",3,7,0,1,0,0,1,0,0,1,0,0,1,0,3,440,0,"1","0","0","0","0",0,NA,"Apartment","1180"
130,3.23008626511199,"Entire home/apt",2,1,1,1,"Real Bed","2 weeks ago",7063914,"within a day",100,1,1,2,7,7,7,7,7,"flexible",5,"2016-07-27","2017-01-01",96,10,9,10,10,9,0.52,0,67.4595649749024,0.0192801358772067,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",4,10,0,1,0,0,1,0,1,0,0,1,0,0,1,158,0,"1","1","0","0","1",1,NA,"Apartment","2018"
350,3.60414611331642,"Entire home/apt",2,1,0,1,"Real Bed","today",30524577,"within an hour",100,10,1,1,10000,21,47,69,191,"flexible",3,"2016-04-17","2017-03-25",87,10,10,9,9,10,0.23,0,67.4595649749024,0.00203758599720414,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,0,1,0,0,1,0,0,1,0,1,0,1,342,0,"1","1","0","0","0",0,NA,"Apartment","2000"
40,2.68758727216782,"Private room",2,1,1,1,"Real Bed","2 months ago",6618064,"within a few hours",100,2,1,1,7,30,60,90,365,"moderate",1,"2016-06-17","2016-06-17",100,10,10,10,10,10,0.09,0,68.7899101589496,0.0213588332737257,67.7722584719007,62,0,0,0,0,0,0,0,0,0,0,"BE",4,10,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,"1","0","0","0","1",0,NA,"Apartment","1000"
50,2.79940753029994,"Private room",2,1,1,1,"Real Bed","a week ago",4877405,"within an hour",100,1,1,1,3,22,52,82,137,"flexible",4,"2017-03-22","2017-04-28",95,10,10,10,10,10,2.45,0,67.4595649749024,0.0421674643881111,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",7,10,0,0,1,0,0,1,0,0,1,0,1,0,1,37,0,"1","1","1","0","1",0,NA,"House","1050"
63,2.91053609122496,"Private room",1,1,1,1,"Real Bed","today",18655097,"within a few hours",91,1,1,1,1125,7,11,35,309,"flexible",24,"2016-08-12","2017-02-13",86,9,9,9,9,9,2.66,0,63.8238434163701,0.0521974944946928,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",6,9,0,1,0,0,1,0,0,1,0,0,0,1,3,185,0,"1","1","0","0","1",0,NA,"House","1200"
45,2.74717504836518,"Entire home/apt",4,1,1,2,"Real Bed","3 months ago",2188987,"within an hour",100,3,1,3,60,8,9,11,187,"strict",62,"2013-03-11","2017-03-20",91,9,10,10,10,9,1.22,0,73.3092485549133,0.0327689224975231,67.7722584719007,93,0,0,0,0,0,0,0,0,0,0,"BE",3,11,0,1,0,0,1,0,0,1,0,0,1,0,3,1470,0,"1","1","0","1","0",0,NA,"Apartment","1190"
40,2.68758727216782,"Entire home/apt",4,2,2,3,"Real Bed","today",19427428,"within an hour",100,33,4,2,1125,17,41,53,309,"moderate",12,"2016-08-01","2017-04-17",93,10,9,10,10,9,1.28,0,67.4595649749024,0.0179792613369286,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,0,1,0,0,1,0,1,0,0,0,1,2,259,0,"1","1","1","0","0",-5,NA,"Apartment","1210"
25,2.43668414427245,"Private room",2,1,1,1,"Real Bed","4 days ago",7268129,"within an hour",100,1,1,1,1125,0,0,0,93,"moderate",143,"2014-12-15","2017-04-23",97,10,9,10,10,10,4.89,0,68.7899101589496,0.00557510067792248,67.7722584719007,1460,0,0,0,0,0,0,0,0,0,0,"BE",3,10,1,0,0,1,0,0,1,0,0,0,1,0,3,860,0,"1","1","0","0","0",0,NA,"House","1000"
50,2.79940753029994,"Private room",2,0.5,1,1,"Real Bed","3 weeks ago",32030314,"within a day",100,1,1,2,1125,0,0,22,22,"flexible",6,"2016-08-23","2017-03-26",93,10,8,9,9,9,0.69,1,67.4595649749024,0.0270194449392802,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,0,1,0,1,0,0,2,215,0,"1","0","0","0","0",0,NA,"Apartment","1210"
94,3.09224568048486,"Entire home/apt",2,1,1,1,"Real Bed","4 weeks ago",11750573,"within an hour",100,5,1,1,1125,22,52,82,172,"strict",65,"2016-03-18","2017-05-03",80,9,8,9,10,9,4.67,0,67.4595649749024,0.0140655479451051,67.7722584719007,28,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,0,1,0,0,1,0,0,1,0,1,0,3,411,0,"1","0","1","0","0",7,NA,"Apartment","1050"
87,3.05812839149245,"Private room",2,1,1,2,"Real Bed","5 days ago",32523476,"within a few hours",70,1,1,1,1125,29,59,89,89,"flexible",4,"2017-01-22","2017-04-21",100,10,10,10,10,10,1.11,0,67.4595649749024,0.0492139981205241,67.7722584719007,1825,0,0,0,0,0,0,0,0,0,0,"BE",3,8,0,0,1,0,0,1,0,0,1,0,1,0,1,89,0,"1","0","0","0","0",0,NA,"Apartment","1020"
160,3.31418399446258,"Entire home/apt",2,1,1,1,"Real Bed","4 months ago",3950140,"",94.6047511962133,1,1,7,1125,0,0,0,0,"moderate",1,"2015-01-30","2015-01-30",100,8,8,8,10,10,0.04,0,67.4595649749024,0.0286480726664822,67.7722584719007,124,0,0,0,0,0,0,0,0,0,0,"BE",6,11,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"1","0","0","0","1",0,NA,"Apartment","1050"
80,3.02060153370364,"Private room",2,1,1,1,"Real Bed","5 weeks ago",13385016,"within an hour",100,2,1,28,40,6,36,66,67,"moderate",4,"2015-09-29","2016-10-10",87,9,10,9,10,9,0.2,0,63.8238434163701,0.0400374504551533,67.7722584719007,35,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,1,0,0,0,1,0,0,1,0,1,0,1,377,0,"1","0","0","0","1",2,NA,"House","1030"
39,2.67461122454351,"Private room",2,1,1,1,"Real Bed","18 months ago",36933354,"",90.4512018308289,1,1,2,31,0,0,0,0,"flexible",4,"2015-07-19","2015-11-23",85,10,8,10,10,10,0.18,0,67.4595649749024,0.017472063623465,67.7722584719007,558,0,0,0,0,0,0,0,0,0,0,"BE",3,8,1,0,0,1,0,0,1,0,0,1,0,0,1,127,0,"1","1","0","0","0",0,NA,"House","1050"
90,3.0731335961039,"Entire home/apt",3,1,0,1,"Real Bed","3 weeks ago",19769584,"within a few hours",100,8,2,1,1125,1,1,1,188,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,68.7899101589496,0.0526339029636377,67.7722584719007,21,0,0,0,0,0,0,0,0,0,0,"other",5,9,0,1,0,1,0,0,1,0,0,0,1,0,3,NA,1,"1","0","0","0","1",2,NA,"Apartment","1040"
41,2.70018548310892,"Entire home/apt",7,1.5,2,4,"Real Bed","3 days ago",23844879,"within a day",100,1,2,2,30,18,43,51,72,"moderate",12,"2016-12-18","2017-05-08",93,9,10,10,10,9,2.47,0,67.4595649749024,0.0353871967235748,67.7722584719007,1095,0,0,0,0,0,0,0,0,0,0,"BE",4,9,0,0,1,0,0,1,0,1,0,0,1,0,2,141,0,"1","1","0","0","1",1,NA,"House","2018"
70,2.95966893810484,"Entire home/apt",2,1,1,1,"Real Bed","6 weeks ago",62246109,"within an hour",100,1,1,1,1125,0,0,0,0,"flexible",4,"2017-04-06","2017-04-17",95,9,9,9,9,9,3.53,0,73.3092485549133,0.0270517625617234,67.7722584719007,42,0,0,0,0,0,0,0,0,0,0,"FR",3,7,1,0,0,1,0,0,1,0,0,1,0,0,1,11,0,"1","1","1","0","0",0,NA,"Apartment","1190"
150,3.2883839485245,"Entire home/apt",2,1,1,1,"Real Bed","2 days ago",33632853,"within a few hours",100,1,1,2,1125,24,54,84,359,"flexible",4,"2017-04-16","2017-05-08",75,10,10,10,10,9,4,0,65.1989795918367,0.0303147661723071,67.7722584719007,730,0,0,0,0,0,0,0,0,0,0,"BE",5,8,0,0,1,0,0,1,0,0,1,0,0,1,1,22,0,"1","1","0","0","1",0,NA,"Apartment","2140"
52,2.81859705791237,"Entire home/apt",4,1,2,2,"Real Bed","today",23249533,"",89.8987134309381,1,1,2,30,0,16,29,29,"flexible",0,"","",NA,NA,NA,NA,NA,NA,NA,0,73.3092485549133,0.0294332402079583,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",3,9,1,0,0,0,1,0,0,1,0,1,0,0,3,NA,1,"1","1","0","0","0",3,NA,"Apartment","1190"
99,3.11482676755763,"Entire home/apt",2,1,1,1,"Real Bed","a week ago",7310324,"within a few hours",100,1,1,2,1125,1,1,12,16,"flexible",7,"2017-03-11","2017-04-30",93,10,9,10,10,10,3.5,0,68.7899101589496,0.00988702945099889,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",7,10,0,1,0,1,0,0,0,1,0,1,0,0,2,50,0,"1","0","0","0","1",0,NA,"Apartment","1000"
70,2.95966893810484,"Entire home/apt",4,1,1,2,"Real Bed","today",2792958,"within a few hours",96,93,2,1,1125,5,23,37,300,"moderate",2,"2016-06-26","2017-04-09",90,6,10,8,10,9,0.19,0,68.7899101589496,0.00464680196890637,67.7722584719007,0,0,0,0,0,0,0,0,0,0,0,"BE",5,11,0,1,0,0,1,0,0,1,0,0,0,1,1,287,0,"1","1","0","0","1",-15,NA,"Apartment","1000"
90,3.0731335961039,"Entire home/apt",4,1,1,2,"Real Bed","2 weeks ago",14032498,"within a few hours",100,3,1,1,1125,6,13,22,104,"moderate",5,"2017-03-30","2017-05-01",95,9,9,10,9,10,3.66,0,68.7899101589496,0.0497458870387816,67.7722584719007,14,0,0,0,0,0,0,0,0,0,0,"BE",3,9,0,1,0,0,1,0,0,1,0,0,1,0,1,32,0,"1","0","0","0","0",0,NA,"Apartment","1040"
25,2.43668414427245,"Entire home/apt",7,1,3,3,"Real Bed","a week ago",47235724,"within an hour",90,5,5,2,9,0,0,0,0,"strict",3,"2016-02-21","2016-03-17",50,6,4,10,8,6,0.2,0,61.6788990825688,0.0613254393818463,67.7722584719007,7,0,0,0,0,0,0,0,0,0,0,"BE",4,8,1,0,0,1,0,0,1,0,0,1,0,0,1,25,0,"1","1","0","0","1",0,NA,"House","1082"
